"id","created","updated","title","slug","active","affiliation_name","producer_name","actor","lat","lon","notes","disambiguation","county_name_id","location","location_accuracy","location_notes","location_source","email","website","location_verified","description","photo","address","telephone"
8274,"2018-04-28 21:51:48.626758+00","2018-04-28 21:51:48.626787+00","BF.0042","kyuli",False,"","Kyuli","Estate Producers",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8275,"2018-04-28 21:51:48.633078+00","2018-04-28 21:51:48.633097+00","BF.0051","uthatani",False,"o","Uthatani","Small Estates",NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8276,"2018-04-28 21:51:48.641512+00","2018-04-28 21:51:48.641532+00","BF.0053","mwanamukuu",False,"","Mwanamukuu","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8277,"2018-04-28 21:51:00+00","2019-01-16 19:59:38.516066+00","BF.0056","masumba",False,"","Masumba","Small Estates","-1.9997467","37.6345679","","",NULL,"0101000020E6100000B3CB5C8539D14240F38A4C65F6FEFFBF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8278,"2018-04-28 21:51:48.653012+00","2018-04-28 21:51:48.653032+00","BF.0066","kwaluko_estate",False,"","Kwaluko Estate","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8279,"2018-04-28 21:51:48.658179+00","2018-04-28 21:51:48.658197+00","BF.0076","lyndi",False,"","Lyndi","Small Estates",NULL,NULL,"","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8280,"2018-04-28 21:51:48.664114+00","2018-04-28 21:51:48.664143+00","BF.0081","kyandu_farm",False,"","Kyandu Farm","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8281,"2018-04-28 21:51:00+00","2019-01-16 19:59:37.959035+00","BF.0082","kitunduni_estate",False,"","Kitunduni Estate","Small Estates","-1.5061132","37.3412558","","",23,"0101000020E610000000492245AEAB4240B92EA1270A19F8BF","Proximity","","Sublocation","","",False,NULL,"",NULL,NULL
8282,"2018-04-28 21:51:00+00","2019-01-16 19:59:37.779947+00","BF.0085","kithunguini",False,"o","Kithunguini","Small Estates","-1.48438","37.33362","",NULL,23,"0101000020E610000051A5660FB4AA424039622D3E05C0F7BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8283,"2018-04-28 21:51:48.685687+00","2018-04-28 21:51:48.685705+00","BF.0100","mbululu",False,"","Mbululu","Estate Producers",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8284,"2018-04-28 21:51:48.692582+00","2018-04-28 21:51:48.692601+00","BF.0101","dochi_farm",False,"","Dochi Farm","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8285,"2018-04-28 21:51:48.69989+00","2018-04-28 21:51:48.699911+00","BF.0105","mango_hills",False,"","Mango Hills","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8286,"2018-04-28 21:51:48.706775+00","2018-04-28 21:51:48.706794+00","BF.0109","kwasenga",False,"","Kwasenga","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8287,"2018-04-28 21:51:48.713611+00","2018-04-28 21:51:48.713629+00","BF.0118","mukima",False,"","Mukima","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8288,"2018-04-28 21:51:48.720986+00","2018-04-28 21:51:48.721007+00","BF.0123","mbemba_estate",False,"","Mbemba Estate","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8289,"2018-04-28 21:51:48.727838+00","2018-04-28 21:51:48.727857+00","BF.0128","greenhills",False,"","Greenhills","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8290,"2018-04-28 21:51:00+00","2019-01-16 19:59:37.801186+00","BF.0164","kithangaini",False,"","Kithangaini","Small Estates","-1.48932","37.38007","","",23,"0101000020E61000006A183E22A6B04240A375543541D4F7BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8291,"2018-04-28 21:51:00+00","2019-01-16 19:59:30.323913+00","BF.0196","waita",False,"","Waita","Small Estates","-0.78208","38.09736","","",23,"0101000020E610000023F8DF4A760C4340BB61DBA2CC06E9BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8292,"2018-04-28 21:51:48.746714+00","2018-04-28 21:51:48.746732+00","BF.0213","bidiiyake",False,"","Bidiiyake","Small Estates",NULL,NULL,"","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8293,"2018-04-28 21:51:48.751959+00","2018-04-28 21:51:48.751977+00","BF.0220","damview_estate",False,"","Damview Estate","Small Estates",NULL,NULL,"","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8294,"2018-04-28 21:51:48.759501+00","2018-04-28 21:51:48.75952+00","BF.0222","kimua",False,"o","Kimua","Small Estates",NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8295,"2018-04-28 21:51:48.76628+00","2018-04-28 21:51:48.7663+00","BF.0224","jamunge",False,"","Jamunge","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8296,"2018-04-28 21:51:48.773505+00","2018-04-28 21:51:48.773525+00","BF.0252","wambua_family_farm",False,"","Wambua Family Farm","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8297,"2018-04-28 21:51:48.780375+00","2018-04-28 21:51:48.780396+00","BF.0257","woodvale",False,"","Woodvale","Small Estates",NULL,NULL,"","",23,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8298,"2018-04-28 21:51:00+00","2019-01-16 19:59:37.367555+00","BF.0272","ngelani",False,"o","Ngelani","Small Estates","-1.373","37.24","",NULL,23,"0101000020E61000001F85EB51B89E42402B8716D9CEF7F5BF","Proximity","","Town","","",False,NULL,"",NULL,NULL
8299,"2018-04-28 21:51:00+00","2019-01-16 19:59:35.781868+00","BF0225","mavoloni_estate",False,"","Mavoloni Estate","Small Estates","-1.08385","37.43935","","",NULL,"0101000020E6100000B1BFEC9E3CB842404850FC187357F1BF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8300,"2018-04-28 21:51:48.801846+00","2018-04-28 21:51:48.801866+00","Buchana_temp","buchana_bulk",False,"","Buchana Bulk","Small Estates",NULL,NULL,"","",NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8301,"2018-04-28 21:51:48.808483+00","2019-03-22 19:34:09.447551+00","CI.0016","ngeno_estate",False,"","Ngeno Estate","Cooperative Society",NULL,NULL,NULL,NULL,32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8302,"2018-04-28 21:51:48.814729+00","2018-04-28 21:51:48.814749+00","CA.0003","midas_estate",False,"","Midas Estate","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8303,"2018-04-28 21:51:00+00","2019-01-16 19:58:35.915242+00","CA.0004","banks_solai",False,"","Banks Solai","Estate Producers","0.08092781","36.1583753","","",32,"0101000020E610000042FF4EA44514424065724959AFB7B43F","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8304,"2018-04-28 21:51:00+00","2019-01-16 19:58:41.455603+00","CA.0006","olbsolai_and_ol_banata_ltd",False,"Ol Banata Ltd","Olb/Solai and Ol Banata Ltd","Estate Producers","0.08092781","36.1583753","","",32,"0101000020E610000042FF4EA44514424065724959AFB7B43F","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8305,"2018-04-28 21:51:00+00","2019-01-16 19:58:38.946114+00","CA.0007","mutungati_fcs_ltd",False,"","Mutungati F.C.S. Ltd","Estate Producers","-0.152639","36.1341029","","",32,"0101000020E61000003EE6A8482A114240E90C8CBCAC89C3BF","Proximity","Disambiguation","WMS","","",False,NULL,"",NULL,NULL
8306,"2018-04-28 21:51:00+00","2019-01-16 19:59:23.187258+00","CA.0008","gb_solai_and_milmet_estate_ltd",False,"Milmet Estate Ltd","Gb Solai and Milmet Estate Ltd","Estate Producers","-0.1077067","36.1311793","","",32,"0101000020E6100000C2B4B97BCA1042409D610F92AA92BBBF","Proximity","close","WMS","","",False,NULL,"",NULL,NULL
8307,"2018-04-28 21:51:48.850761+00","2018-04-28 21:51:48.850778+00","CA.0009","kifco_fcsakuisi_",False,"","Kifco FCS/Akuisi*","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8308,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.267777+00","CA.0012","menengai_estate",False,"","Menengai Estate","Small Estates","-0.2052436","35.9990433","","",32,"0101000020E6100000DA649EA6E0FF4140994DDB1A6C45CABF","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8309,"2018-04-28 21:51:48.864589+00","2018-04-28 21:51:48.864611+00","CA.0018","tinderess_and_patel_coffee_est",False,"Patel Coffee Est.","Tinderess and Patel Coffee Est.","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8310,"2018-04-28 21:51:48.871013+00","2018-04-28 21:51:48.87103+00","CA.0021","endao_and_endao_company_ltd",False,"Enda-O Co. Ltd","Enda-O and Enda-O Company Ltd","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8311,"2018-04-28 21:51:00+00","2019-01-16 19:58:38.162747+00","CA.0022","kipngochoch",False,"","Kipngochoch","Estate Producers","0.396631568","35.79737999","","",32,"0101000020E610000075C4298C10E64140BEC1475F6962D93F","Proximity","close","WMS","","",False,NULL,"",NULL,NULL
8312,"2018-04-28 21:51:00+00","2019-01-16 19:58:35.925245+00","CA.0025","copsolai_and_ceres_estates_ltd",False,"Ceres Estates Ltd","Cop-Solai and Ceres Estates Ltd","Estate Producers","0.08092781","36.1583753","","",32,"0101000020E610000042FF4EA44514424065724959AFB7B43F","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8313,"2018-04-28 21:51:00+00","2019-01-16 19:58:38.78301+00","CA.0027","mokamu_solai_and_mokamu_est_ltd",False,"Mokamu Est. Ltd","Mokamu Solai and Mokamu Est. Ltd","Estate Producers","-0.102763951","36.13531357","","",32,"0101000020E610000071ED7EF451114240FFB3C000BD4EBABF","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8314,"2018-04-28 21:51:48.895436+00","2018-04-28 21:51:48.895458+00","CA.0034","ndemu_estate",False,"","Ndemu Estate","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8315,"2018-04-28 21:51:48.901574+00","2018-04-28 21:51:48.901593+00","CA.0057","teremuka_and_chania_mwahota_ikai",False,"Chania Mwahota Ikai","Teremuka and Chania Mwahota Ikai","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8316,"2018-04-28 21:51:48.908053+00","2018-04-28 21:51:48.908075+00","CA.0059","ngerewann_farm",False,"","Ngerewann Farm","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8317,"2018-04-28 21:51:48.914653+00","2018-04-28 21:51:48.914673+00","CA.0079","gachombe_estate",False,"","Gachombe Estate","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8318,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.762557+00","CA.0085","subukia",False,"","Subukia","Estate Producers","-0.28528","36.21503","","",32,"0101000020E610000056D4601A861B4240FCFB8C0B0742D2BF","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8319,"2018-04-28 21:51:48.927975+00","2018-04-28 21:51:48.928007+00","CA.0093","berea",False,"","Berea","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8320,"2018-04-28 21:51:48.93764+00","2018-04-28 21:51:48.937662+00","CA.0097","kilombe_and_kilombe_dev_ltd",False,"Kilombe Dev. Ltd","Kilombe and Kilombe Dev. Ltd","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8321,"2018-04-28 21:51:48.944898+00","2018-04-28 21:51:48.944936+00","CA.0131","osindi",False,"","Osindi","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8322,"2018-04-28 21:51:48.952082+00","2018-04-28 21:51:48.952115+00","CA.0147","little_farm_and_raymark_ltd",False,"Raymark Ltd","Little Farm and Raymark Ltd","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8323,"2018-04-28 21:51:00+00","2019-01-16 19:58:38.455694+00","CA.0186","ndururumo",False,"","Ndururumo","Estate Producers","0.045916384","36.36038095","","",32,"0101000020E6100000FB2C85F6202E424013DB422F5A82A73F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8324,"2018-04-28 21:51:48.965628+00","2018-04-28 21:51:48.965647+00","CA.0190","wikurie_estate",False,"","Wikurie Estate","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8325,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.142958+00","CA.0198","endebess_and_gatatha_farmers_company_ltd",False,"Gatatha Farmers Co. Ltd","Endebess and Gatatha Farmers Company Ltd","Estate Producers","1.1274301","34.7249626","","",32,"0101000020E61000005CE91093CB5C4140896A0025F409F23F","Proximity","","Ward","","",False,NULL,"",NULL,NULL
8326,"2018-04-28 21:51:48.978347+00","2018-04-28 21:51:48.978366+00","CA.0203","alphega_and_migotiyo_plts_ltd",False,"Migotiyo Plts Ltd","Alphega and Migotiyo Plts Ltd","Estate Producers",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8327,"2018-04-28 21:51:48.984154+00","2018-04-28 21:51:48.984173+00","CA.0210","bahati_blue_estate",False,"","Bahati Blue Estate","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8328,"2018-04-28 21:51:48.992199+00","2018-04-28 21:51:48.992221+00","CA.0215","mutugua",False,"","Mutugua","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8329,"2018-04-28 21:51:48.998993+00","2018-04-28 21:51:48.999012+00","CA.0229","tere",False,"","Tere","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8330,"2018-04-28 21:51:49.005743+00","2018-04-28 21:51:49.005763+00","CA.0234","ndaba_farm_a",False,"","Ndaba Farm A","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8331,"2018-04-28 21:51:49.012231+00","2018-04-28 21:51:49.012248+00","CA.0236","njemu_estate_c",False,"","Njemu Estate C","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8332,"2018-04-28 21:51:49.020452+00","2018-04-28 21:51:49.020487+00","CA.0243","kimuchu_estate",False,"","Kimuchu Estate","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8333,"2018-04-28 21:51:49.02846+00","2018-04-28 21:51:49.02849+00","CA.0247","momo",False,"","Momo","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8334,"2018-04-28 21:51:49.036724+00","2018-04-28 21:51:49.036755+00","CA.0256","njemu_1",False,"","Njemu 1","Small Estates",NULL,NULL,"","",32,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8335,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.934689+00","CB.0011","kapsoen",False,"","Kapsoen","Estate Producers","0.5496485","35.3782516","","",43,"0101000020E610000070D4658C6AB0414060747973B896E13F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8336,"2018-04-28 21:51:00+00","2019-01-16 19:58:35.661954+00","CB.0018","chorlim",False,"","Chorlim","Small Estates","1.0389467","34.8476282","","",43,"0101000020E61000006C15B3147F6C41400E982C93869FF03F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8337,"2018-04-28 21:51:00+00","2019-01-16 19:58:37.983489+00","CB.0023","gatatha_farmers_and_gatatha_farmers_company_ltd",False,"Gatatha Farmers Co. Ltd","Gatatha Farmers and Gatatha Farmers Company Ltd","Estate Producers","-1.128116667","36.76065","","",43,"0101000020E6100000E8D9ACFA5C6142407E66ED0FC40CF2BF","Verified","","WMS","","",False,NULL,"",NULL,NULL
8338,"2018-04-28 21:51:00+00","2019-01-16 19:59:29.993817+00","CB.0032","menet",False,"","Menet","Small Estates","-0.76222","35.45167","","",43,"0101000020E6100000CB4A9352D0B94140876D8B321B64E8BF","Proximity","Disambiguation","Kenya Schools","","",False,NULL,"",NULL,NULL
8339,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.30017+00","CB.0043","kapretwa_and_siboti_union_ltd",False,"Siboti Union Ltd","Kapretwa and Siboti Union Ltd","Estate Producers","0.9594806","34.817082","","",43,"0101000020E61000003C139A2496684140C8AFC4A810B4EE3F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8340,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.286667+00","CB.0057","kedowa_and_kyeni_kya_kangundo",False,"Kyeni Kya Kangundo","Kedowa and Kyeni Kya Kangundo","Estate Producers","-0.2097179","35.5706298","","",43,"0101000020E6100000BF8FB4650AC94140D861F14009D8CABF","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8341,"2018-04-28 21:51:49.090544+00","2018-04-28 21:51:49.090568+00","CB.0140","exwamuini",False,"","Ex-Wamuini","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8342,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.920191+00","CB.0192","khaoya",False,"","Khaoya","Small Estates","0.5656741","34.5765924","","",43,"0101000020E6100000A38F9EC7CD4941402937F691001AE23F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8343,"2018-04-28 21:51:49.107023+00","2018-04-28 21:51:49.107048+00","CB.0250","kaisanga_and_agr_dev_corp",False,"Agr. Dev. Corp.","Kaisanga and Agr. Dev. Corp.","Estate Producers",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8344,"2018-04-28 21:51:49.115704+00","2018-04-28 21:51:49.11575+00","CB.0372","kandie",False,"","Kandie","Estate Producers",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8345,"2018-04-28 21:51:00+00","2019-01-16 19:58:35.714278+00","CB.0419","chebukaka_fcs_ltd_",False,"","Chebukaka F.C.S. Ltd","Estate Producers","0.923381033","34.82619582","","",43,"0101000020E6100000F77EDDC8C06941400F6A4F61568CED3F","Proximity","Disambiguation","WMS","","",False,NULL,"",NULL,NULL
8346,"2018-04-28 21:51:00+00","2019-01-16 19:58:41.631034+00","CB.0432","kabutiei",False,"","Kabutiei","Estate Producers","0.0010089","35.2905273","","",43,"0101000020E61000002F0CA2FF2FA5414060D85020A287503F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8347,"2018-04-28 21:51:49.137827+00","2018-04-28 21:51:49.137848+00","CB.0434","samwa",False,"","Samwa","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8348,"2018-04-28 21:51:49.144086+00","2019-10-28 15:45:40.328467+00","CB.0435","tausi_farm",False,"","Tausi Farm","estate_small",NULL,NULL,NULL,NULL,43,"0101000020E6100000742502D53F8841405704FF5BC98EEF3F","good","From Tausi Farm website","Tausi Farm website",NULL,"https://tausi-farm.business.site",True,"","",NULL,NULL
8349,"2018-04-28 21:51:49.150496+00","2018-04-28 21:51:49.150519+00","CB.0447","bituti",False,"","Bituti","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8350,"2018-04-28 21:51:00+00","2019-01-16 19:58:38.123606+00","CB.0465","soet_and_soet_k_ltd",False,"Soet (K) Ltd","Soet and Soet (K) Ltd","Estate Producers","0.850396725","34.70212933","","",43,"0101000020E6100000C9F4B65FDF594140240450317336EB3F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8351,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.225283+00","CB.0466","kitale_substation_and_coffee_research_foundation",False,"Coffee Research Foundation","Kitale Sub-Station and Coffee Research Foundation","Estate Producers","1.019088998","35.0023048","","",43,"0101000020E6100000D94F10864B8041407CF9E143304EF03F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8352,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.357607+00","CB.0517","kipsingori",False,"","Kipsingori","Small Estates","0.9452963","35.1527309","","",43,"0101000020E6100000594BA6AF8C93414029F4B006DE3FEE3F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8353,"2018-04-28 21:51:49.177686+00","2018-04-28 21:51:49.177721+00","CB.0523","edengreen",False,"o","Edengreen","Small Estates",NULL,NULL,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8354,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.899436+00","CB.0530","sogomo_coffee_estate",False,"","Sogomo Coffee Estate","Small Estates","0.5846376","35.3063266","","",43,"0101000020E61000008B72C4B535A74140BA6180E959B5E23F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8355,"2018-04-28 21:51:49.190844+00","2018-04-28 21:51:49.190865+00","CB.0535","sen",False,"","Sen","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8356,"2018-04-28 21:51:49.198226+00","2018-04-28 21:51:49.19825+00","CB.0537","elgon_downs_estate",False,"","Elgon Downs Estate","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8357,"2018-04-28 21:51:49.205006+00","2018-04-28 21:51:49.205028+00","CB.0539","benways",False,"","Benways","Estate Producers",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8358,"2018-04-28 21:51:49.212915+00","2018-04-28 21:51:49.21295+00","CB.0554","matandakoa",False,"","Matanda-Koa","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8359,"2018-04-28 21:51:49.220109+00","2018-04-28 21:51:49.220133+00","CB.0564","kabora",False,"","Kabora","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8360,"2018-04-28 21:51:00+00","2019-01-16 19:59:25.35041+00","CB.0590","kihingo_estate",False,"","Kihingo Estate","Small Estates","-0.421865686","36.86985631","","",43,"0101000020E6100000AAD59973576F4240BB2C2BEFD8FFDABF","Proximity","","Town","","",False,NULL,"",NULL,NULL
8361,"2018-04-28 21:51:49.233479+00","2018-04-28 21:51:49.233502+00","CB.0641","nyambugua",False,"","Nyambugua","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8362,"2018-04-28 21:51:49.241584+00","2018-04-28 21:51:49.241625+00","CB.0642","sakami_ranches_ltd",False,"o","Sakami Ranches Ltd","Small Estates",NULL,NULL,NULL,NULL,43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8363,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.131178+00","CB.0648","kobosfarm",False,"","Kobosfarm","Small Estates","1.15317","34.94511","","",43,"0101000020E6100000B08F4E5DF978414033A7CB626273F23F","Proximity","","Kenya Schools","","",False,NULL,"",NULL,NULL
8364,"2018-04-28 21:51:00+00","2019-01-16 19:58:40.211727+00","CB.0650","sirwo_enterprise_ltd",False,"","Sirwo Enterprise Ltd","Small Estates","1.0284432","35.1337325","","",43,"0101000020E6100000C7F484251E91414088B25CDB8074F03F","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8365,"2018-04-28 21:51:49.261839+00","2018-04-28 21:51:49.261858+00","CBZA0007A","wileli",False,"","Wileli","Small Estates",NULL,NULL,"","",43,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8366,"2018-04-28 21:51:00+00","2019-01-16 19:59:24.833775+00","CBZA0032B","samutet",False,"o","Samutet","Small Estates","-0.300861568","35.28431636","",NULL,43,"0101000020E610000079F57D7A64A44140DDBACBE05041D3BF","Proximity","","WMS","","",False,NULL,"",NULL,NULL
8367,"2018-04-28 21:51:49.275374+00","2018-04-28 21:51:49.275395+00","CC.0011","mbogo_vale_and_mutomon_company_ltd",False,"Mutomon Co. Ltd","Mbogo Vale and Mutomon Company Ltd","Estate Producers",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8368,"2018-04-28 21:51:49.282977+00","2018-04-28 21:51:49.283009+00","CC.0052","nyaroche_farm",False,"","Nyaroche Farm","Small Estates",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8369,"2018-04-28 21:51:49.290626+00","2018-04-28 21:51:49.290649+00","CD.0010","lule_estate",False,"","Lule Estate","Small Estates",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8370,"2018-04-28 21:51:49.29735+00","2018-04-28 21:51:49.297371+00","CD.0013","rop",False,"","Rop","Small Estates",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8371,"2018-04-28 21:51:49.304053+00","2018-04-28 21:51:49.304078+00","CD.0016","tebesestate",False,"","Tebes-Estate","Small Estates",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8372,"2018-04-28 21:51:49.310712+00","2018-04-28 21:51:49.310732+00","CE.0007","nth",False,"","Nth","Estate Producers",NULL,NULL,"","",13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
8373,"2018-04-28 21:51:49.317781+00","2019-01-07 21:34:40.384351+00","CE.0007A","buds_and_bloom",False,"","Buds and Bloom","Cooperative Society",NULL,NULL,"test",NULL,13,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL,"",NULL,NULL
